1,4,0.53339257222969
1,5,36.0436533891172
1,6,36.0436533891172
1,7,36.0436533891172
2,4,36.0436533891172
2,5,0.56176999553829
2,6,36.0436533891172
2,7,36.0436533891172
3,4,36.0436533891172
3,5,36.0436533891172
3,6,36.0436533891172
3,7,36.0436533891172
4,8,0.534978560223212
5,8,36.0436533891172
6,8,36.0436533891172
7,8,36.0436533891172
8,9,36.0436533891172
9,10,36.0436533891172
9,11,36.0436533891172
12,14,36.0436533891172
13,14,0.770355095401104
14,15,36.0436533891172
14,16,36.0436533891172
17,18,36.0436533891172
17,19,1.08186760204159
17,20,0.558812607687091
17,21,36.0436533891172
18,22,36.0436533891172
19,22,36.0436533891172
20,22,36.0436533891172
21,22,36.0436533891172
34,35,0.606426617260396
35,36,1.02885165988433
36,37,36.0436533891172
38,40,36.0436533891172
38,41,36.0436533891172
39,40,0.739990379638274
39,41,36.0436533891172
40,42,0.679837833931532
40,43,36.0436533891172
40,44,36.0436533891172
40,45,36.0436533891172
41,42,0.843306498244011
41,43,36.0436533891172
41,44,36.0436533891172
41,45,36.0436533891172
42,46,0.264611396896605
42,47,0.779366394162013
42,48,36.0436533891172
43,46,36.0436533891172
43,47,36.0436533891172
43,48,36.0436533891172
44,46,36.0436533891172
44,47,36.0436533891172
44,48,36.0436533891172
45,46,36.0436533891172
45,47,36.0436533891172
45,48,0.343743584995895
46,49,36.0436533891172
46,50,36.0436533891172
47,49,36.0436533891172
47,50,36.0436533891172
48,49,36.0436533891172
48,50,0.348404611759812
49,51,36.0436533891172
50,51,36.0436533891172
51,52,36.0436533891172
51,53,1.39115371693953
52,54,36.0436533891172
53,54,36.0436533891172
57,58,0.560043814488297
58,59,0.580553383371422
60,61,36.0436533891172
61,62,1.0122839121128
62,63,0.156790674638614
63,64,0.376923424725851
64,65,0.32463976349106
65,66,0.222932729669599
66,67,0.486932871216338
66,68,0.502547547283419
67,69,0.202659719599972
68,69,0.207992512678902
70,72,36.0436533891172
71,72,0.150524154293761
72,73,0.331599310818757
73,74,0.0923626474837019
74,75,0.130519370593932
75,76,0.182925628335449
76,77,0.331501707809954
78,79,0.33001537789527
78,80,0.802576827999192
79,81,36.0436533891172
79,82,0.833128245034335
80,81,36.0436533891172
80,82,36.0436533891172
83,84,36.0436533891172
84,85,36.0436533891172
84,86,0.687075389949534
87,88,0.151246122685044
87,89,36.0436533891172
88,90,36.0436533891172
89,90,36.0436533891172
90,91,0.900688632733266
90,92,36.0436533891172
91,93,36.0436533891172
91,94,36.0436533891172
92,93,36.0436533891172
92,94,36.0436533891172
93,95,36.0436533891172
93,96,36.0436533891172
94,95,36.0436533891172
94,96,36.0436533891172
97,100,0.408917983937765
98,100,36.0436533891172
99,100,36.0436533891172
101,103,0.515316861426572
102,103,0.362452212573654
103,104,0.346702377480349
104,105,0.63480354455715
104,106,0.494829799525478
104,107,36.0436533891172
105,108,36.0436533891172
106,108,36.0436533891172
107,108,36.0436533891172
108,109,0.568693803460446
108,110,36.0436533891172
108,111,36.0436533891172
108,112,36.0436533891172
109,113,0.404117540735627
109,114,36.0436533891172
109,115,36.0436533891172
110,113,36.0436533891172
110,114,0.696303140840578
110,115,36.0436533891172
111,113,36.0436533891172
111,114,36.0436533891172
111,115,0.851602561159686
112,113,36.0436533891172
112,114,0.734100144666503
112,115,36.0436533891172
113,116,1.0308895060456
113,117,36.0436533891172
113,118,36.0436533891172
114,116,36.0436533891172
114,117,36.0436533891172
114,118,36.0436533891172
115,116,36.0436533891172
115,117,36.0436533891172
115,118,36.0436533891172
